Member Properties                                                                                                                                                                                                                                                                                                                                                  (kip-in units),,,,,,,,,,,,,,,,Load Case 1,,,,Load Case 1                                                Aggregate Deflection Joints,,,Load Case 2,,,,Load Case 2                                                Aggregate Deflection Joints,,,Load Case 3,,,,Load Case 3                                                Aggregate Deflection Joints,,,Load Case 4,,,,Load Case 4                                                Aggregate Deflection Joints,,,Load Case 5,,,,Load Case 5                                                Aggregate Deflection Joints,,,Load Case 6,,,,Load Case 6                                               Aggregate Deflection Joints,,,Nodal Supports                                                                                                                                                                                                                      (Yes = 1    No = 0),,,,,,,,,                     Available Shapes         ,,,,,,Group Shape Set,,
Member,Start X,Start Y,Start Z,End X,End Y,End Z,Layer,Group,E ,G,Fy,kby,kbz,key,kez,Member,wx ,wy ,wz,X,Y,Z,Member,wx ,wy ,wz,X,Y,Z,Member,wx ,wy ,wz,X,Y,Z,Member,wx ,wy ,wz,X,Y,Z,Member,wx ,wy ,wz,X,Y,Z,Member,wx ,wy ,wz,X,Y,Z,X,Y,Z,Rx,Ry,Rz,Mx,My,Mz,Section,Shape,D (in),t (in),wt (lb/ft),W (in),Group,From,To
58,0,230.5,-5.6596,0,217.5,-5.6596,Bottom Chord 06,6,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,Round Tubing,1.125,0.065,0.735083672,0,58,78,85
59,0,237.0624,-5.6596,0,230.5,-5.6596,Bottom Chord 06,6,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,Round Tubing,1.125,0.095,1.043946841,0,,,
60,32.75,-8.5,-5.6596,32.75,4.5,-5.6596,Bottom Chord 06,6,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,Round Tubing,1.125,0.12,1.286663147,0,,,
61,32.75,-15.0624,-5.6596,32.75,-8.5,-5.6596,Bottom Chord 06,6,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,Round Tubing,1.125,0.25,2.333810643,0,,,
62,32.75,17.5,-5.6596,32.75,24,-5.6596,Bottom Chord 06,6,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,Round Tubing,1.25,0.035,0.453692789,0,,,
63,32.75,4.5,-5.6596,32.75,17.5,-5.6596,Bottom Chord 06,6,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,Round Tubing,1.25,0.049,0.627851074,0,,,
64,-6.375,10.5033,-1.125,0,3.0763,-5.131,E Kicker 01,7,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,Round Tubing,1.25,0.058,0.73760152,0,,,
65,39.125,211.4967,-1.125,32.75,218.9237,-5.131,E Kicker 01,7,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,Round Tubing,1.25,0.065,0.821768067,0,,,
66,-6.375,10.5033,-1.125,0,7.0742,-1.125,E Leg Sleeve 01,8,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,Round Tubing,1.25,0.083,1.033395349,0,,,
67,39.125,211.4967,-1.125,32.75,214.9258,-1.125,E Leg Sleeve 01,8,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,Round Tubing,1.25,0.095,1.170639418,0,,,
68,0,3.0763,-5.6596,0,3.0763,-19.25,East Leg 01,9,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,Round Tubing,1.25,0.12,1.446695877,0,,,
69,0,3.0763,-5.131,0,3.0763,-5.6596,East Leg 01,9,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,Round Tubing,1.25,0.156,1.820788386,0,,,
70,0,3.0763,0,0,3.0763,-5.131,East Leg 01,9,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,Round Tubing,1.25,0.25,2.667212163,0,,,
71,32.75,218.9237,-5.6596,32.75,218.9237,-19.25,East Leg 01,9,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,Round Tubing,1.375,0.035,0.500369002,0,,,
72,32.75,218.9237,-5.131,32.75,218.9237,-5.6596,East Leg 01,9,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,Round Tubing,1.375,0.049,0.693197772,0,,,
73,32.75,218.9237,0,32.75,218.9237,-5.131,East Leg 01,9,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,Round Tubing,1.375,0.058,0.814950673,0,,,
74,0,29,0,0,16,0,Girder Decking Support 01,10,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,Round Tubing,1.375,0.065,0.908452463,0,,,
75,0,36,0,0,29,0,Girder Decking Support 01,10,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,Round Tubing,1.375,0.083,1.144084654,0,,,
76,0,42,0,0,36,0,Girder Decking Support 01,10,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,Round Tubing,1.375,0.095,1.297331996,0,,,
77,0,3.0763,0,0,0,0,Girder Decking Support 01,10,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,Round Tubing,1.375,0.12,1.606728607,0,,,
78,0,7.0742,0,0,3.0763,0,Girder Decking Support 01,10,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,Round Tubing,1.5,0.035,0.547045215,0,,,
79,0,16,0,0,7.0742,0,Girder Decking Support 01,10,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,Round Tubing,1.5,0.049,0.75854447,0,,,
80,32.75,206,0,32.75,214.9258,0,Girder Decking Support 01,10,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,Round Tubing,1.5,0.058,0.892299826,0,,,
81,32.75,193,0,32.75,206,0,Girder Decking Support 01,10,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,Round Tubing,1.5,0.065,0.995136858,0,,,
82,32.75,192,0,32.75,193,0,Girder Decking Support 01,10,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,Round Tubing,1.5,0.083,1.254773959,0,,,
83,32.75,218.9237,0,32.75,222,0,Girder Decking Support 01,10,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,Round Tubing,1.5,0.095,1.424024574,0,,,
84,32.75,214.9258,0,32.75,218.9237,0,Girder Decking Support 01,10,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,Round Tubing,1.5,0.12,1.766761337,0,,,
85,32.75,186,0,32.75,192,0,Girder Decking Support 01,10,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,Round Tubing,1.5,0.188,2.631535533,0,,,
86,32.75,180,0,32.75,186,0,Girder Decking Support 01,10,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,Round Tubing,2,0.049,1.019931262,0,,,
87,32.75,156,0,32.75,160.3546,0,Girder Decking Support 02,11,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,Round Tubing,2,0.065,1.341874439,0,,,
88,32.75,154,0,32.75,156,0,Girder Decking Support 02,11,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,Round Tubing,2,0.095,1.930794885,0,,,
89,32.75,150,0,32.75,154,0,Girder Decking Support 02,11,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,Round Tubing,2,0.12,2.406892256,0,,,
90,32.75,168,0,32.75,180,0,Girder Decking Support 02,11,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,Round Tubing,2,0.156,3.069043679,0,,,
91,32.75,167,0,32.75,168,0,Girder Decking Support 02,11,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,Round Tubing,2,0.188,3.634407306,0,,,
92,32.75,160.3546,0,32.75,167,0,Girder Decking Support 02,11,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,Rectangular Tubing,1.5,0.065,0.995136858,1,,,
93,32.75,144,0,32.75,150,0,Girder Decking Support 02,11,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,Rectangular Tubing,1.5,0.12,1.766761337,1,,,
94,32.75,141,0,32.75,144,0,Girder Decking Support 02,11,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,Rectangular Tubing,1.5,0.035,0.547045215,1,,,
95,0,48,0,0,42,0,Girder Decking Support 02,11,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,0,72,0,0,68,0,Girder Decking Support 02,11,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,0,78,0,0,72,0,Girder Decking Support 02,11,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0,81,0,0,78,0,Girder Decking Support 02,11,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0,55,0,0,48,0,Girder Decking Support 02,11,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0,61.6454,0,0,55,0,Girder Decking Support 02,11,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0,68,0,0,61.6454,0,Girder Decking Support 02,11,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,32.75,102,0,32.75,108,0,Girder Decking Support 03,12,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,32.75,137,0,32.75,141,0,Girder Decking Support 03,12,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,32.75,132,0,32.75,137,0,Girder Decking Support 03,12,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,32.75,119,0,32.75,120,0,Girder Decking Support 03,12,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,32.75,115,0,32.75,119,0,Girder Decking Support 03,12,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,32.75,108,0,32.75,115,0,Girder Decking Support 03,12,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,32.75,128,0,32.75,132,0,Girder Decking Support 03,12,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,32.75,121.522,0,32.75,128,0,Girder Decking Support 03,12,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,32.75,120,0,32.75,121.522,0,Girder Decking Support 03,12,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,0,120,0,0,114,0,Girder Decking Support 03,12,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0,84,0,0,81,0,Girder Decking Support 03,12,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0,94,0,0,84,0,Girder Decking Support 03,12,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0,107,0,0,101,0,Girder Decking Support 03,12,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0,108,0,0,107,0,Girder Decking Support 03,12,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0,114,0,0,108,0,Girder Decking Support 03,12,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0,96,0,0,94,0,Girder Decking Support 03,12,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0,100.478,0,0,96,0,Girder Decking Support 03,12,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,0,101,0,0,100.478,0,Girder Decking Support 03,12,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,32.75,66,0,32.75,72,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,32.75,63,0,32.75,66,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,32.75,78,0,32.75,84,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,32.75,76,0,32.75,78,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,32.75,72,0,32.75,76,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,32.75,89,0,32.75,90,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,32.75,87.522,0,32.75,89,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,32.75,84,0,32.75,87.522,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,32.75,101,0,32.75,102,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,32.75,96,0,32.75,101,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,32.75,90,0,32.75,96,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0,156,0,0,150,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,0,159,0,0,156,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,0,132,0,0,120,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,0,133,0,0,132,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0,144,0,0,138,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,0,146,0,0,144,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0,150,0,0,146,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0,134.478,0,0,133,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,0,137,0,0,134.478,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0,138,0,0,137,0,Girder Decking Support 04,13,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0,192,0,0,186,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,0,198,0,0,192,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,0,162,0,0,159,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,0,168,0,0,162,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0,180,0,0,174,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,0,185,0,0,180,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0,186,0,0,185,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,0,172,0,0,168,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0,173.3106,0,0,172,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0,174,0,0,173.3106,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,32.75,24,0,32.75,36,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,32.75,42,0,32.75,48,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,32.75,37,0,32.75,42,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,32.75,36,0,32.75,37,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,32.75,50,0,32.75,54,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,32.75,48.6894,0,32.75,50,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,32.75,48,0,32.75,48.6894,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,32.75,60,0,32.75,63,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,32.75,54,0,32.75,60,0,Girder Decking Support 05,14,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0,237.0624,0,0,232.5422,0,Girder Decking Support 06,15,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0,240,0,0,237.0624,0,Girder Decking Support 06,15,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,0,211,0,0,198,0,Girder Decking Support 06,15,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,0,224,0,0,211,0,Girder Decking Support 06,15,29000,11500,70,10000000000,10000000000,10000000000,10000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
